date,temp_mean_c,temp_max_c,temp_min_c,precip_mm,wind_speed_ms,wind_gust_ms,sunshine_hours,pressure_max_hpa,pressure_min_hpa,humidity_mean_pct,station_id,ccaa,city
2024-07-23,26.4,35.9,16.9,0.0,2.2,10.3,13.1,987.3,983.4,42.0,0149X,Cataluña,Barcelona
2024-07-24,27.8,35.8,19.7,0.0,2.8,11.7,12.8,985.8,980.3,45.0,0149X,Cataluña,Barcelona
2024-07-25,26.6,34.5,18.8,0.0,3.1,11.1,12.9,981.9,976.7,50.0,0149X,Cataluña,Barcelona
2024-07-26,27.1,34.9,19.3,0.0,2.2,10.3,12.7,980.7,977.5,46.0,0149X,Cataluña,Barcelona
2024-07-27,27.0,35.5,18.6,0.0,2.5,10.6,12.6,984.0,980.0,44.0,0149X,Cataluña,Barcelona
2024-07-28,27.2,35.5,18.8,0.0,2.5,10.0,12.5,985.8,983.9,38.0,0149X,Cataluña,Barcelona
2024-07-29,28.4,38.5,18.2,0.0,2.8,10.0,12.6,986.1,981.7,33.0,0149X,Cataluña,Barcelona
2024-07-30,30.5,41.4,19.6,0.0,3.1,10.6,10.2,984.6,980.0,27.0,0149X,Cataluña,Barcelona
2024-07-31,29.6,40.2,19.1,0.0,2.2,9.7,12.6,982.5,977.5,24.0,0149X,Cataluña,Barcelona
2024-08-01,29.4,38.2,20.6,0.0,2.5,10.8,12.6,981.0,976.7,37.0,0149X,Cataluña,Barcelona
2024-08-02,27.7,37.0,18.4,44.0,2.5,13.9,9.2,980.9,974.3,64.0,0149X,Cataluña,Barcelona
2024-08-03,25.4,33.8,16.9,0.0,2.2,9.7,12.6,981.7,978.1,55.0,0149X,Cataluña,Barcelona
2024-08-04,26.8,34.1,19.6,0.0,1.9,10.6,12.5,982.6,978.8,56.0,0149X,Cataluña,Barcelona
2024-08-05,26.8,34.1,19.5,0.0,2.5,11.4,12.4,981.0,977.3,59.0,0149X,Cataluña,Barcelona
2024-08-06,27.2,34.7,19.7,0.0,2.2,9.4,11.7,979.6,976.4,55.0,0149X,Cataluña,Barcelona
2024-08-07,26.7,33.1,20.3,0.0,2.5,10.0,10.9,981.9,978.4,53.0,0149X,Cataluña,Barcelona
2024-08-08,27.2,35.0,19.5,0.0,3.1,10.8,11.6,984.1,980.8,57.0,0149X,Cataluña,Barcelona
2024-08-09,27.6,35.2,19.9,0.0,2.5,11.7,11.6,986.0,983.6,52.0,0149X,Cataluña,Barcelona
2024-08-10,27.9,35.5,20.3,0.0,2.8,10.3,11.7,986.3,983.6,51.0,0149X,Cataluña,Barcelona
2024-08-11,27.8,34.7,20.9,0.0,2.8,10.0,11.7,984.5,980.1,56.0,0149X,Cataluña,Barcelona
2024-08-12,27.8,34.8,20.8,0.0,2.8,10.8,10.7,981.1,977.6,62.0,0149X,Cataluña,Barcelona
2024-08-13,26.8,33.1,20.6,0.0,1.7,11.1,6.3,979.1,975.6,58.0,0149X,Cataluña,Barcelona
2024-08-14,23.8,29.0,18.5,5.2,1.4,12.8,4.0,982.9,977.3,67.0,0149X,Cataluña,Barcelona
2024-08-15,23.5,29.0,18.0,1.2,1.4,10.3,3.9,984.2,982.2,64.0,0149X,Cataluña,Barcelona
2024-08-16,24.2,30.6,17.9,0.2,2.2,10.0,5.7,984.1,981.2,59.0,0149X,Cataluña,Barcelona
2024-08-17,26.1,33.1,19.1,0.4,2.2,8.9,10.8,983.3,978.0,54.0,0149X,Cataluña,Barcelona
2024-08-18,25.8,31.5,20.0,0.0,2.2,12.8,7.4,981.1,977.7,70.0,0149X,Cataluña,Barcelona
2024-08-19,24.9,32.1,17.7,0.0,2.2,9.2,11.0,981.1,977.5,51.0,0149X,Cataluña,Barcelona
2024-08-20,25.9,34.0,17.8,0.0,1.7,9.7,10.8,983.3,978.2,50.0,0149X,Cataluña,Barcelona
2024-08-21,25.6,33.6,17.7,0.0,2.2,8.9,10.4,985.0,980.8,60.0,0149X,Cataluña,Barcelona
2024-08-22,26.6,33.6,19.6,0.0,2.2,11.1,10.8,982.9,978.2,65.0,0149X,Cataluña,Barcelona
2024-08-23,27.6,35.1,20.2,0.0,2.2,11.9,8.6,982.6,980.1,61.0,0149X,Cataluña,Barcelona
2024-08-24,27.0,34.5,19.6,0.0,2.8,10.0,10.9,983.6,979.3,57.0,0149X,Cataluña,Barcelona
2024-08-25,25.4,30.2,20.5,1.0,2.8,10.0,5.1,985.3,982.8,62.0,0149X,Cataluña,Barcelona
2024-08-26,25.8,33.2,18.3,0.0,2.2,10.8,9.4,985.0,980.8,61.0,0149X,Cataluña,Barcelona
